comment_id,username,comment_date,time_delta_since_upload,message
ct_191,♡íris♡,2022-06-05 22:09:25.079456,41:19,🙌🏼🙌🏼🙌🏼🙌🏼
ct_192,Yaal A kaab,2022-06-05 22:09:59.044179,41:53,Princess of the dawn...!!
ct_193,German Cuevas,2022-06-05 22:10:01.544983,41:55,usas insta o face Sofi ? cualquier cosa sale algun reci :elbowcough::elbowcough:
ct_194,Anton Perseus,2022-06-05 22:10:03.631052,41:57,"Cool,wie eh und je"
ct_195,Robert Whitlow,2022-06-05 22:10:26.557229,42:20,Accept rules
ct_196,Danny Fliger,2022-06-05 22:10:38.460096,42:32, what a killer riff!
ct_197,Vanei Pontes,2022-06-05 22:10:39.466592,42:33,Accept Nowaday - Wolf Hoffman & Accept
ct_198,El Dorado,2022-06-05 22:11:04.411779,42:58,Accept. 40 Jahre ohne neue Idee.
ct_199,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 22:11:06.423948,43:00,pásame tu facebook por que en el mío no pueden mandarme
ct_200,German Cuevas,2022-06-05 22:11:09.845518,43:03,que buen tema ! :flexed_biceps:
ct_201,Ras☆_♡ƘřÿşŢąļTafari,2022-06-05 22:11:30.759671,43:24,seriously truly BADASS just like WWE. it's coolness is kinds effective when pretend really blind hard dernk or like Bully it into your own or anothers head? so toddler somthing..the:guitar::musical_note:exists! WoW..
ct_202,GJ_O)))),2022-06-05 22:11:54.921687,43:48,i thought Accept had a little Singer 
ct_203,♡íris♡,2022-06-05 22:12:14.020087,44:08,Classic Classic Classic 
ct_204, Lo Badsched Brodagdschen by Osse,2022-06-05 22:12:19.367252,44:13,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:
ct_205,República de Bananas,2022-06-05 22:12:50.048309,44:44,I saw Accept at Monsters of Rock 2015 in Brazil 🤘🏼:grinning_squinting_face:
ct_206,Matze 1893,2022-06-05 22:12:53.707476,44:47,Accept. 40 Jahre der HAmmer
ct_207,Markus Patzer,2022-06-05 22:12:56.017989,44:50,Goosebumps! 
ct_208,Imposanter mrBubbleButt,2022-06-05 22:13:30.602975,45:24,rechtsrock?
ct_209,Martin Kuehner,2022-06-05 22:13:36.756889,45:30,solo is badass
ct_210,Oleg Bykov,2022-06-05 22:14:01.430794,45:55,Forever young! :fire::beating_heart:
ct_211,♡íris♡,2022-06-05 22:14:07.645247,46:01,:guitar::guitar::guitar:
ct_212,Johann_Caspar Baumgartner,2022-06-05 22:14:29.295002,46:23,@G_ O]]]] : David Reece ain't so small... and pretty bad-ass :smiling_face_with_sunglasses::grinning_squinting_face:
ct_213,Kinga Fodor,2022-06-05 22:15:08.004133,47:02,"The song I’ve been waiting for, one of my favorites.:sign_of_the_horns::flexed_biceps::bullseye::dizzy:"
ct_214,Dünner Working Class Hero (is something to be),2022-06-05 22:15:15.596389,47:09,u.d.o. hats drauf wie eh und je
ct_215,LowKeyIljich,2022-06-05 22:15:46.907253,47:40,Das ist nicht Udo
ct_216,German Cuevas,2022-06-05 22:15:53.776028,47:47,"@Sofía Larocque lo encontraste ? jajaj hace mil que no lo uso , pero ahi anda "
ct_217,Toni Kramer,2022-06-05 22:15:57.471451,47:51,"I love Accept, regreats from Brazil :red_heart:🇧🇷"
ct_218,Luiz Domingos,2022-06-05 22:16:17.306540,48:11,Bene benediction
ct_219,Dünner Working Class Hero (is something to be),2022-06-05 22:16:21.533841,48:15,u.d.o. bester mann!
ct_220,Markus Seidel,2022-06-05 22:16:29.119376,48:23,"cool, i saw accept 1994 with udo on vocals on the "" death Row "" - tour "
ct_221,Madmars Motorhead,2022-06-05 22:16:44.157968,48:38,:tumbler_glass:
ct_222,Anton Perseus,2022-06-05 22:16:47.700639,48:41,Breaker!
ct_223,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 22:16:52.698816,48:46,que es tu nombre?
ct_224,Matze 1893,2022-06-05 22:17:05.743944,48:59,fast as a shark
ct_225,Alberto,2022-06-05 22:17:18.180402,49:12,amaizig
ct_226,Drakher Heavy Metal,2022-06-05 22:17:34.221094,49:28,Heavy Metal Rulz!!!!
ct_227,LowKeyIljich,2022-06-05 22:17:36.853978,49:30,Speed metal classic
ct_228,Roberto Acosta,2022-06-05 22:17:38.793486,49:32,lol
ct_229,Madmars Motorhead,2022-06-05 22:17:47.760939,49:41,:tumbler_glass::tumbler_glass::tumbler_glass:
ct_230,David Urbanski,2022-06-05 22:17:52.480200,49:46,:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
ct_231,Anton Perseus,2022-06-05 22:18:31.101736,50:25,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:
ct_232,Au3vG,2022-06-05 22:18:51.473536,50:45,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:
ct_233,Nac Tv,2022-06-05 22:18:56.376233,50:50,:flexed_biceps:YEAH!!!! accept!
ct_234,Roberto Borges de Oliveira,2022-06-05 22:19:07.707058,51:01,:sign_of_the_horns::sign_of_the_horns::collision::collision::collision::collision::collision:
ct_235,Carlos Eduardo de Oliveira,2022-06-05 22:19:13.894076,51:07,:sign_of_the_horns::sign_of_the_horns:
ct_236,♡íris♡,2022-06-05 22:19:26.195314,51:20,Beautiful :guitar::guitar::guitar:
ct_237,Fernando Lúcio,2022-06-05 22:19:26.783329,51:20,:guitar::guitar::guitar:
ct_238,René' Cruz,2022-06-05 22:19:31.647485,51:25,Accept
ct_239,Johann_Caspar Baumgartner,2022-06-05 22:19:33.940932,51:27,"@LowKeyIljich : WAS ?!? Ich hatte doch so sehr auf ""Leatherhead"" von Rev-Raptor gehofft... :worried_face: und zum Ausgleich das gediegene ""I Give As Good As I Get""... :nerd_face:"
ct_240,Madmars Motorhead,2022-06-05 22:19:45.411805,51:39,:tumbler_glass:
ct_241,2410 73691,2022-06-05 22:20:01.532339,51:55,They should show the crowd more. This crowd looks like they're enjoying it rather than standing round filming ir
ct_242,Anton Perseus,2022-06-05 22:20:10.398665,52:04,Kommt vielleicht noch?
ct_243,Gacek 79,2022-06-05 22:20:18.191091,52:12,Uwe 💪🏻🤟🏻
ct_244,Au3vG,2022-06-05 22:20:57.463229,52:51,:clapping_hands::clapping_hands::clapping_hands:
ct_245,Madmars Motorhead,2022-06-05 22:21:01.040968,52:55,:tumbler_glass::tumbler_glass::tumbler_glass::tumbler_glass::tumbler_glass:
ct_246,Matze 1893,2022-06-05 22:21:19.461074,53:13,metal heart
ct_247,Zerofive,2022-06-05 22:21:40.121122,53:34,"metalheart , I am young again"
ct_248,German Cuevas,2022-06-05 22:21:55.114540,53:49,muy buen tema ! 
ct_249,MetalDU,2022-06-05 22:22:00.969172,53:54,Mark Tornillo is Killer:sign_of_the_horns:
ct_250,Toni Kramer,2022-06-05 22:22:08.373498,54:02,"I went in concert' accept in Brazil four twice, amazing"
ct_251,József Hozmann,2022-06-05 22:22:09.854252,54:03,heavy metal :sign_of_the_horns::smiling_face_with_sunglasses:
ct_252,♡íris♡,2022-06-05 22:22:11.103974,54:05,Classic Classic Classic :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:
ct_253,Javier Castillo,2022-06-05 22:22:12.281442,54:06,se viene el desorden
ct_254,Drakher Heavy Metal,2022-06-05 22:22:27.485844,54:21,anda al mosh luis castillo
ct_255,euFraktus X,2022-06-05 22:22:46.828312,54:40,great!!!!
ct_256,Janusz Jankes,2022-06-05 22:22:58.750687,54:52,heavy metal :black_heart::black_heart::black_heart::angry_face_with_horns::thumbs_up::grinning_face::grinning_face::fire::bomb::bomb::collision::collision::jack_o_lantern::collision::ogre:
ct_257,Toni Kramer,2022-06-05 22:23:22.779008,55:16,meta heart
ct_258,Gelson Donisete,2022-06-05 22:23:30.733734,55:24,from Brazil
ct_259,Drakher Heavy Metal,2022-06-05 22:23:34.905485,55:28,c
ct_260,zx,2022-06-05 22:23:43.732485,55:37,u cant kill Metal
ct_261,Stephonhisbike,2022-06-05 22:23:45.441990,55:39,heavy metal is the law !!!!!!!!:sign_of_the_horns:
ct_262,North East Outrider,2022-06-05 22:23:46.160619,55:40,"Saw these guys perform live almost fourth years ago in support of Ball to the Walls. Yeah, were all that old... Only one member remaining from that show. "
ct_263,Dr. Beavis Greats 💪The MEGA ULTRA MAGA club,2022-06-05 22:23:50.551338,55:44,METAL HEART
ct_264,Au3vG,2022-06-05 22:23:53.203423,55:47,:sign_of_the_horns::purple_heart:
ct_265,Markus Dingens,2022-06-05 22:23:54.098900,55:48,Das erste Mal seit dem ersten Rock Hard Festival 2003 nicht dabei und jetzt grad könnt ich :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:
ct_266,César Osvaldo González Toñanez,2022-06-05 22:23:59.463148,55:53,siguiendo desde Paraguay..
