comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_77,@Schönundunabhängig,2022-06-07T07:27:52+00:00,"1 day, 10:18:58","Ich bin ja erstaunt, seit wann ist der neue Sänger so positiv drauf und aggiert mit dem Publikum? Ich dachte er hätte immer noch ein Stock im Hintern? Ok, positiv überrascht."
ct_78,@mykominiarze44,2022-06-07T07:17:20+00:00,"1 day, 10:08:26","Awesome show😮So Great that they played ""Living for tonite"", this song is a masterpiece"
ct_79,@mikejohnson-dl7vt,2022-06-07T07:12:30+00:00,"1 day, 10:03:36","""Ballzzzz to da Wallzzzzz, Man..!""💪😎❤🤙🎶🎸🎸🥁⚒️🗽"
ct_80,@hiergibtesnichtszusehen_aetsch,2022-06-07T06:31:00+00:00,"1 day, 9:22:06","Thats not ACCEPT, thats Wolf Hoffmann and Friends ! Accept without Udo never ever Accept!"
ct_81,@jimdefender1488,2022-06-07T06:23:13+00:00,"1 day, 9:14:19",Very good for a cover band
ct_82,@tobi01451,2022-06-07T06:18:48+00:00,"1 day, 9:09:54","Schade, dass der Auftritt von Asphyx rausgenommen wurde,  nur weil der Sänger Putin als Arschloch bezeichnet hat und sich noch anders in die Richtung geäußert hat."
ct_83,@heckbertdertyreme7881,2022-06-07T05:10:46+00:00,"1 day, 8:01:52","In den 80ern m.E. auf absoluter Augenhöhe mit den ganz Großen und so ziemlich das Beste, was die Deutsche Rock- und Metal-Szene so hervorgebracht hat. Auch wenn die Scorpions-Jünger und die, bei denen ewig Helloween ist, hier die eine oder andere Einzelnummer entgegenfeiern werden.Ich durfte Sie vor Jahren als Vorband von AC/DC in Stuttgart zuletzt live sehen bzw. hören, wo sie mächtig runtergeregelt und am hinteren Bühnenende festgesetzt wurden, um ja nicht so ein Feuerwerk abbrennen zu können, wie auf diesem Video.Wenn auch stilistisch doch woanders zu verorten und im Sologitarrenbereich weit virtuoser, so machen die Jungs doch im weitesten Sinne das, was beispielsweise die alten  Männer aus Australien auch machen. Sie verzichten auf den ganz abgedrehten Krautrockfirlefanz und machen im Grunde Rock´n´Roll.(Beethoven hat ""für Elise"" definitiv für Metal Heart geschrieben. Er wollte noch einmal etwas richtig laut hören, sagen Experten...)Accept ist gleichermaßen Metal und Rock´n´Roll. Authentisch bis zur letzten Note.Deshalb können sie auch in dem Alter noch ""I´m a Rebel"" bringen und niemand zieht eine Augenbraue hoch."
ct_84,@felipevaccaro6615,2022-06-07T01:57:49+00:00,"1 day, 4:48:55",Accept always Accept impeccable
ct_85,@miguelpazos5640,2022-06-07T01:25:16+00:00,"1 day, 4:16:22",metal 100 por ciento
ct_86,@Edward_The_Head,2022-06-07T00:52:54+00:00,"1 day, 3:44:00","Good band, but the singer is horrible... ugly voice"
ct_87,@missiontotransition641,2022-06-07T00:04:53+00:00,"1 day, 2:55:59",Do you notice that WOLF does not age at all? Looks the same 20 - 25years ago.
ct_88,@stefanorazzetti6358,2022-06-06T20:43:17+00:00,23:34:23,Senza udo nulla
ct_89,@Splashadian,2022-06-06T19:42:20+00:00,22:33:26,A band that isn't just playing the same set list from their heyday ignoring their new material. That's why Accept is still relevant and awesome!
ct_90,@danielratner6810,2022-06-06T19:07:18+00:00,21:58:24,No Undertaker?
ct_91,@adrianborsatti3188,2022-06-06T19:02:17+00:00,21:53:23,"Accept, voltem para o Brasil, vcs são fodas kkkk"
ct_92,@nelsono4315,2022-06-06T18:52:13+00:00,21:43:19,"man, these guys still kick major league ass!! Tremendous band!"
ct_93,@xgriff_ins_klo9877,2022-06-06T18:36:05+00:00,21:27:11,"Not UDO, sorry! Newer songs with him are great, old songs, just UDO territory!"
ct_94,@aldoelektrika,2022-06-06T17:57:50+00:00,20:48:56,They have 3 guitar players???
ct_95,@Dave_Wight_The_Rock_Oracle,2022-06-06T17:51:10+00:00,20:42:16,no one is screaming for a love bite anymore?
ct_96,@bartontymchuk9784,2022-06-06T17:25:26+00:00,20:16:32,Actually quite impressive 🤘
ct_97,@crkelle,2022-06-06T16:49:21+00:00,19:40:27,"Always the most professional of musicians in this band. Wolf has kept this band in top shape over the years never accepting less than the best. The writing continues to be great, the live performances are great as well. Heavy metal."
ct_98,@darilsteelbone,2022-06-06T16:46:50+00:00,19:37:56,One of my all time favorite bands. Will see them in 4 weeks at RockHarz open air. ⚒🤘🏽
ct_99,@nickyoung5979,2022-06-06T16:33:20+00:00,19:24:26,"Gosh, what a terrible sound. Sound engineers should be ashamed of their work"
ct_100,@Бобо2801,2022-06-06T15:13:38+00:00,18:04:44,Setlist:0:00:00 Intro0:00:31 Zombie Apocalyspe0:06:18 Symphony Of Pain0:10:58 Living For Tonite0:14:33 Restless And Wild0:19:35 Overnight Sensation0:24:02The Abyss0:30:09 Objection Overruled0:34:20 Shadow Soldiers0:40:28 Princess Of The Dawn0:48:03 Fast As A Shark0:52:41 Metal Heart0:59:07 Teutonic Terror1:04:27 Pandemic1:11:58 Demon's Night / Starlight / Losers And Winners / Flash Rockin' Man1:21:14 Balls To The Wall1:28:15 I'm A Rebel
ct_101,@heikopergande2280,2022-06-06T14:52:22+00:00,17:43:28,Yessss- und wir waren dabei🙌🤘❤️
ct_102,@Grobelix,2022-06-06T14:38:34+00:00,17:29:40,"Beschissener Sound, kann man sich nicht anhören."
ct_103,@markuspfitzner6958,2022-06-06T13:56:42+00:00,16:47:48,"No Peter, no Udo, no Hermann, no Stefan = NO ACCEPT"
ct_104,@UmSimplesHomem,2022-06-06T12:53:10+00:00,15:44:16,"Topzera se loko tio e disso que nos gosta ne essa porcaria de modinha que tocam hoje em dia não, Mandando muito ainda o ACCEPT FODAAAHHHHHHHHHHHHHHH"
ct_105,@espace57,2022-06-06T11:56:42+00:00,14:47:48,. .was für eine schlechte Tonqualität.
ct_106,@gonzomuller8846,2022-06-06T11:34:04+00:00,14:25:10,Diese Accept-Besetzung ist eine Enttäuschung. Das ist nur noch eine billige Kopie... Der Weggang von Peter Baltes war der Todesstoß für die einst beste Metalband made in Germany
ct_107,@gliedermartin,2022-06-06T10:56:23+00:00,13:47:29,Grandioser Auftritt…schade kein stalingrad äh mariopol
ct_108,@eangriffiths4227,2022-06-06T10:47:50+00:00,13:38:56,best band ever
ct_109,@thomasm.7414,2022-06-06T10:06:02+00:00,12:57:08,"The Sound of Accept ist amazing. Especially Shadow Soldier. What a professional Band, Wolf and Mark:).."
ct_110,@jessibrate8155,2022-06-06T09:57:02+00:00,12:48:08,Is nix mehr ohne Baltes etc.
