comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_72,@Atlan,2022-06-06T11:09:23+00:00,"1 day, 13:58:14","This is an absolutely incredible treasure. If you have grown with Blind Guardian, spent hours watching videos, checking every now and then how Hansi has been doing over these many years, it’s not only a blessing to see some of these rare, wonderful songs performed live, but TRULY hard to understand how amazing he is singing here, in one of the performances where he has sang in the original, ridiculously high studio octaves the most, if not THE one. Thank you so much for uploading this and to BG for doing this in the first place."
ct_73,@zabarzulayha857,2022-06-06T09:42:56+00:00,"1 day, 12:31:47","Incroyable, que retour !!"
ct_74,@HB-ph3ig,2022-06-06T09:42:03+00:00,"1 day, 12:30:54","Das war mit Abstand (!) das geilste Guardian-Konzert und die beste Setlist seit 2002 in der Philipshalle, wo ich sie zum ersten Mal gesehen habe. Starten die einfach mal nach Jahren wieder mit Into the Storm, der absolute Oberwahnsinn! Und nicht EIN einziges neues, Post-98-Lied. Ein absolut sagenhafter, saugeiler Abend, hab mich wieder gefühlt wie 16!Ich entschuldige mich NICHT bei meinen Stehnachbarn, die mich komisch angeguckt haben, als ich ""War of Wrath"" komplett mitgebrüllt habe. :)"
ct_75,@ralfniebling2300,2022-06-06T08:59:49+00:00,"1 day, 11:48:40","Tolles Konzert,guter Sound und danke an die Band fürs komplette spielen meines Lieblingsalbums 🙏🤘"
ct_76,@Soydrinker999,2022-06-06T08:30:40+00:00,"1 day, 11:19:31",Theatre of pain live!!!!
ct_77,@BsBellamy,2022-06-06T05:59:43+00:00,"1 day, 8:48:34","Amazing. By far, the best live performance from Hansi I've ever heard and seen. Truly unbelievable. He really was at his best: not a single false note, always on the spot. INCREDIBLE! It felt like Hansi was 20 years younger - but with more experience, I'm speechless."
ct_78,@ellesartelcontar153,2022-06-06T05:43:44+00:00,"1 day, 8:32:35",Hansi sounds mindblowing!!! Setlist is absolutely fantastic! XD
ct_79,@sethratliff5951,2022-06-06T03:30:28+00:00,"1 day, 6:19:19",What an amazing show Blind Guardian is truly something special
ct_80,@tylercherneski1805,2022-06-06T02:04:31+00:00,"1 day, 4:53:22",For the first time in 25 years their setlist doesn't include 3/4 of Imaginations From the Other Side
ct_81,@fabioarbelaez1706,2022-06-06T01:20:50+00:00,"1 day, 4:09:41",spectacular
