comment_id,username,comment_date,time_delta_since_upload,message
ct_112,ARTE Concert,2024-08-16 00:02:07.679515,1:02:11,@camoux57 ah ! zut alors !
ct_113,Alberto zenon Perez perez,2024-08-16 00:02:31.245468,1:02:35,:volcano-green-lava-orange:
ct_114,king-chang perspective,2024-08-16 00:02:35.809380,1:02:40,🕺🏻💃🏻🕺🏻💃🏻🕺🏻💃🏻🕺🏻💃🏻
ct_115,Валентина Пузанова,2024-08-16 00:03:11.120454,1:03:15,super:guitar::heart_exclamation::smiling_face_with_hearts:
ct_116,Валентина Пузанова,2024-08-16 00:03:58.068151,1:04:02,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:
ct_117,MonkeyAC,2024-08-16 00:04:30.531680,1:04:34,oh my fav song yessssss
ct_118,Julian Gomez,2024-08-16 00:04:31.760462,1:04:35,Amazing 
ct_119,MonkeyAC,2024-08-16 00:04:49.417238,1:04:53,Come on Alison tell them 
ct_120,Alejandria Rodriguez,2024-08-16 00:04:54.839718,1:04:58,uuuuuuuuuyyyyyyyyyy:fire::exploding_head:
ct_121,king-chang perspective,2024-08-16 00:05:09.745950,1:05:13,:guitar::high_voltage::high_voltage::high_voltage::high_voltage:
ct_122,élodie Jacques,2024-08-16 00:05:29.154676,1:05:33,:fire::fire::fire::fire:
ct_123,MonkeyAC,2024-08-16 00:05:45.038838,1:05:49,What a band <3
ct_124,Julian Gomez,2024-08-16 00:05:48.318413,1:05:52,Rocking that stage without any drummer 
ct_125,MonkeyAC,2024-08-16 00:06:20.293201,1:06:24,come onnnn
ct_126,MonkeyAC,2024-08-16 00:06:52.120062,1:06:56,:fire::fire::fire::fire::fire::fire::fire::fire::fire::fire::fire::fire::fire::fire::fire:
ct_127,Alejandria Rodriguez,2024-08-16 00:06:58.492079,1:07:02,yeaaaaaaaaaaaaash:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire:
ct_128,MonkeyAC,2024-08-16 00:07:08.277995,1:07:12,:love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire:
ct_129,Duarte Nuno Correia,2024-08-16 00:07:12.890774,1:07:16,They rock!
ct_130,MonkeyAC,2024-08-16 00:07:21.934496,1:07:26,yessssssss
ct_131,king-chang perspective,2024-08-16 00:07:28.657281,1:07:32,:high_voltage::high_voltage::high_voltage::high_voltage::high_voltage:
ct_132,MonkeyAC,2024-08-16 00:07:30.309254,1:07:34,Bravo love u
ct_133,MonkeyAC,2024-08-16 00:07:32.380474,1:07:36,:love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire:
ct_134,king-chang perspective,2024-08-16 00:07:42.048791,1:07:46,^_^
ct_135,king-chang perspective,2024-08-16 00:07:52.740307,1:07:56,かっこいいーー
ct_136,Rose ,2024-08-16 00:07:56.496934,1:08:00,Omg I missed it 
ct_137,Alejandria Rodriguez,2024-08-16 00:08:02.311171,1:08:06,:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
ct_138,Julian Gomez,2024-08-16 00:08:08.404044,1:08:12,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::clinking_beer_mugs:
ct_139,king-chang perspective,2024-08-16 00:08:28.529986,1:08:32,thx ARTE
ct_140,MonkeyAC,2024-08-16 00:08:28.848381,1:08:32,:love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire::love_you_gesture::love_you_gesture::love_you_gesture::fire::fire:
